# Partition Function.
# Temperature range: 160-320 K 
#T,K     Q(T)

160      70.041838
162      71.338068
164      72.641282
166      73.952528
168      75.272854
170      76.599988
172      77.935329
174      79.278527
176      80.628709
178      81.987097
180      83.353342
182      84.726571
184      86.107831
186      87.497123
188      88.893225
190      90.296485
192      91.707777
194      93.126053
196      94.552360
198      95.985652
200      97.425927
202      98.873186
204     100.328303
206     101.790578
208     103.260011
210     104.736254
212     106.219481
214     107.709692
216     109.207062
218     110.712289
220     112.223626
222     113.741773
224     115.267079
226     116.799368
228     118.338642
230     119.884900
232     121.437268
234     122.996621
236     124.562783
238     126.136103
240     127.716408
242     129.302649
244     130.896049
246     132.495210
248     134.101530
250     135.714834
252     137.334249
254     138.960473
256     140.593682
258     142.233001
260     143.878432
262     145.531719
264     147.189895
266     148.855230
268     150.526501
270     152.204931
272     153.890170
274     155.580473
276     157.277759
278     158.982205
280     160.692412
282     162.408730
284     164.131159
286     165.860397
288     167.595746
290     169.337032
292     171.085302
294     172.839683
296     174.600000
298     176.366254
300     178.139666
302     179.919014
304     181.704299
306     183.495695
308     185.293901
310     187.097344
312     188.907597
314     190.723961
316     192.546261
318     194.375545
320     196.209893
