# Partition Function.
# Temperature range: 160-320 K 
#T,K     Q(T)

160      88.047530
162      89.114578
164      90.181626
166      91.250281
168      92.317329
170      93.384377
172      94.451425
174      95.518473
176      96.587128
178      97.654176
180      98.721224
182      99.788272
184     100.856927
186     101.923975
188     102.992630
190     104.059678
192     105.126726
194     106.195381
196     107.262429
198     108.331084
200     109.398132
202     110.466787
204     111.535442
206     112.602490
208     113.671145
210     114.739800
212     115.806848
214     116.875503
216     117.944158
218     119.011206
220     120.079861
222     121.148516
224     122.217171
226     123.285826
228     124.352874
230     125.421529
232     126.490184
234     127.558839
236     128.627494
238     129.696149
240     130.764804
242     131.833459
244     132.902114
246     133.970769
248     135.039424
250     136.108079
252     137.176734
254     138.246996
256     139.315651
258     140.384306
260     141.452961
262     142.521616
264     143.590271
266     144.660533
268     145.729188
270     146.797843
272     147.868105
274     148.936760
276     150.005415
278     151.075677
280     152.144332
282     153.214594
284     154.283249
286     155.351904
288     156.422166
290     157.490821
292     158.561083
294     159.629738
296     160.700000
298     161.770262
300     162.838917
302     163.909179
304     164.977834
306     166.048096
308     167.118358
310     168.187013
312     169.257275
314     170.327537
316     171.397799
318     172.468061
320     173.536716
