# Partition Function.
# Temperature range: 160-320 K 
#T,K     Q(T)

160     252.493605
162     255.603075
164     258.712545
166     261.817374
168     264.926844
170     268.036314
172     271.145784
174     274.255254
176     277.364724
178     280.474194
180     283.583664
182     286.693134
184     289.802604
186     292.912074
188     296.021544
190     299.131014
192     302.240484
194     305.349954
196     308.459424
198     311.573535
200     314.683005
202     317.792475
204     320.901945
206     324.016056
208     327.125526
210     330.234996
212     333.344466
214     336.458577
216     339.568047
218     342.677517
220     345.791628
222     348.901098
224     352.015209
226     355.124679
228     358.238790
230     361.348260
232     364.462371
234     367.571841
236     370.685952
238     373.795422
240     376.909533
242     380.019003
244     383.133114
246     386.247225
248     389.356695
250     392.470806
252     395.584917
254     398.699028
256     401.808498
258     404.922609
260     408.036720
262     411.150831
264     414.264942
266     417.379053
268     420.493164
270     423.607275
272     426.721386
274     429.835497
276     432.949608
278     436.063719
280     439.177830
282     442.291941
284     445.406052
286     448.520163
288     451.638915
290     454.753026
292     457.867137
294     460.985889
296     464.100000
298     467.214111
300     470.332863
302     473.446974
304     476.565726
306     479.679837
308     482.798589
310     485.917341
312     489.031452
314     492.150204
316     495.268956
318     498.387708
320     501.506460
