# Partition Function.
# Temperature range: 160-320 K 
#T,K     Q(T)

160    1612.930365
162    1634.661272
164    1656.479264
166    1678.384340
168    1700.376500
170    1722.455745
172    1744.628773
174    1766.888886
176    1789.246131
178    1811.697159
180    1834.241970
182    1856.883914
184    1879.626340
186    1902.465899
188    1925.405939
190    1948.446462
192    1971.594165
194    1994.845700
196    2018.201066
198    2041.663613
200    2065.233341
202    2088.916949
204    2112.707737
206    2136.612405
208    2160.630952
210    2184.763379
212    2209.013035
214    2233.379920
216    2257.864034
218    2282.468726
220    2307.193997
222    2332.043196
224    2357.016322
226    2382.116726
228    2407.341057
230    2432.692666
232    2458.171552
234    2483.784413
236    2509.527902
238    2535.402017
240    2561.413457
242    2587.558874
244    2613.841615
246    2640.261683
248    2666.822425
250    2693.520492
252    2720.362584
254    2747.348699
256    2774.478839
258    2801.756353
260    2829.177891
262    2856.746802
264    2884.469786
266    2912.340143
268    2940.364573
270    2968.543075
272    2996.872301
274    3025.362297
276    3054.006366
278    3082.811206
280    3111.773468
282    3140.899850
284    3170.187004
286    3199.641627
288    3229.257022
290    3259.039887
292    3288.990222
294    3319.111376
296    3349.400000
298    3379.862793
300    3410.496405
302    3441.304187
304    3472.289486
306    3503.448954
308    3534.785941
310    3566.303795
312    3598.002516
314    3629.882105
316    3661.945912
318    3694.193935
320    3726.626175
